Vol,L/H,W/H,Inclination,Stiffness_N/mm,Modulus_MPa,plaload_N,yield_stress_MPa
0.325,2.6,1.6,18.136772225207924,100457.34569883028,2414.8400408372663,12202.897302101064,29.333887745435252
0.325,2.8,1.2,18.173253921893558,90071.23834013355,2680.6916172658803,10339.27381336865,30.771648254073373
0.325,2.4,1.8,18.434948822922014,103176.93999447176,2388.3550924646242,12709.260413203792,29.41958428982359
0.325,2.2,2.0,18.58966564543438,104504.7309549886,2375.1075217042867,12975.716504762713,29.490264783551613
0.325,2.8,1.0,18.58966564543438,82400.44772841588,2942.87313315771,9102.465593913388,32.508805692547824
0.325,2.6,1.4,18.708296808613483,95411.27717303741,2621.188933325203,11275.646999695227,30.977052196964912
0.325,2.4,1.6,19.120798196476322,99037.04788029607,2579.0897885493773,11941.521005623532,31.09771095214461
0.325,2.6,1.2,19.249975204623933,89079.47161629342,2855.111269752995,10215.243570404182,32.74116528975699
0.325,2.2,1.8,19.38180943104909,101263.31763143752,2557.1544856423616,12353.63265594166,31.196042060458737
0.325,2.0,2.0,19.47122063449069,102069.93201229713,2551.748300307428,12480.651258959468,31.201628147398672
0.325,2.6,1.0,19.747076187144614,81462.84858693618,3133.1864841129304,9000.705943978419,34.61809978453238
0.325,2.4,1.4,19.794203455088404,94023.13057296725,2798.3074575287865,11066.188358625785,32.93508440067197
0.325,2.2,1.6,20.18379677209278,97250.59813435846,2762.801083362456,11640.416624570098,33.0693654107105
0.325,2.0,1.8,20.387435900130946,98920.74537486199,2747.7984826350557,11927.906458505171,33.1330734958477
0.325,2.4,1.2,20.43931757325825,87883.39633401818,3051.506817153408,10050.898052723842,34.89895157195779
0.325,2.2,1.4,20.980944414175745,92357.70601576843,2998.62681869378,10803.54529934391,35.07644577709062
0.325,2.4,1.0,21.037511025421818,80490.82343815944,3353.78430992331,8884.776021435217,37.019900089313396
0.325,2.0,1.6,21.327384083465386,95023.81003376957,2969.494063555299,11257.796747869255,35.180614837091426
0.325,1.8,1.8,21.44674152103804,95850.47181224293,2958.3478954395964,11395.884311390515,35.17248244256333
0.325,2.4,0.8,21.568129435647887,71293.53846153848,3713.205128205129,7525.541427082533,39.19552826605486
0.325,2.2,1.2,21.754146732684802,86319.22919550924,3269.667772557168,9830.373774428946,37.236264297079344
0.325,2.0,1.4,22.27478931554221,90282.06551915602,3224.3594828270006,10479.066363965489,37.425237014162455
0.325,2.2,1.0,22.479915805463506,79045.38461538462,3592.972027972028,8723.295804242382,39.65134456473809
0.325,1.8,1.6,22.54956392201365,92179.76485148516,3200.6862795654565,10793.026205010021,37.47578543406257
0.325,2.2,0.8,23.131147673094745,70128.61538461539,3984.5804195804203,7417.318814349175,42.14385689971122
0.325,2.0,1.2,23.207062520880637,84421.53846153848,3517.5641025641035,9580.377594341171,39.91823997642154
0.325,1.8,1.4,23.67884501003002,87627.14739446547,3477.2677537486297,10074.758071406675,39.97919869605824
0.325,1.6,1.6,23.84263602379236,88667.17218852078,3463.5614136140925,10246.811814164734,40.02660864908099
0.325,2.0,1.0,24.094842552110705,77355.38461538462,3867.7692307692323,8514.891816905021,42.57445908452511
0.325,1.8,1.2,24.8087480538268,82039.89194112914,3798.143145422646,9234.348714203341,42.751614417608046
0.325,2.0,0.8,24.90253602554341,68717.53846153848,4294.846153846154,7262.66201852943,45.391637615808925
0.325,1.6,1.4,25.19043704179875,84340.85175750138,3765.216596317026,9588.776861167977,42.807039558785604
0.325,1.8,1.0,25.90319999107772,75262.07692307692,4181.226495726496,8240.624969494947,45.78124983052749
0.325,1.6,1.2,26.56505117707799,79016.11111111112,4115.422453703704,8815.494495601426,45.91403383125743
0.325,1.4,1.4,26.797257587643,80175.0,4090.5612244897966,9001.99676082087,45.92855490214729
0.325,1.8,0.8,26.915678826210627,66825.84615384616,4640.683760683761,7054.325116255425,48.988368862884904
0.325,1.8,0.6,27.79130564477921,55999.461538461546,5185.135327635329,5614.243790485195,51.98373880078884
0.325,1.6,1.0,27.92354230053091,72557.15384615384,4534.822115384615,7893.259716919089,49.33287323074431
0.325,1.4,1.2,28.472134424573003,75347.22222222223,4484.953703703704,8301.506960606164,49.413731908370025
0.325,1.6,0.8,29.20593224739942,64530.69230769231,5041.460336538462,6774.325130456268,52.9244150816896
0.325,1.4,1.0,30.16678998363456,69264.30769230769,4947.450549450548,7456.881775142612,53.263441251018655
0.325,1.6,0.6,30.336415617311182,54142.46153846153,5639.839743589744,5417.478066430861,56.43206319198814
0.325,1.2,1.2,30.508958866202807,70788.07692307692,4915.838675213675,7672.510619620372,53.2813237473637
0.325,1.4,0.8,31.806100019378505,61645.307692307695,5504.045329670331,6415.0012682506485,57.276797037952214
0.325,1.2,1.0,32.626737706531074,65185.07692307692,5432.089743589744,6907.2594087118405,57.56049507259868
0.325,1.4,0.6,33.28618674564031,51838.15384615385,6171.208791208792,5150.4741047654825,61.315167913874795
0.325,1.2,0.8,34.736481281257966,58200.15384615385,6062.516025641025,5959.5157362344835,62.07828891910921
0.325,1.0,1.0,35.26438968275465,60204.538461538476,6020.453846153847,6230.405318862946,62.30405318862945
0.325,1.2,0.6,36.69922520048989,49041.69230769231,6811.346153846153,4804.1296974439865,66.72402357561093
0.325,1.0,0.8,37.9851672993556,54018.15384615385,6752.269230769232,5395.191886293709,67.43989857867136
0.325,1.2,0.4,38.32881810145589,36582.307692307695,7621.314102564102,3396.8138574708864,70.76695536397679
0.325,1.0,0.6,40.61285517607672,45781.076923076915,7630.179487179488,4367.26296078606,72.78771601310099
0.325,0.8,0.8,41.4729343089405,48891.46153846153,7639.290865384615,4696.400763141576,73.38126192408713
0.325,1.0,0.4,42.875988666635735,34386.92307692308,8596.73076923077,3121.7841884943396,78.0446047123585
0.325,0.8,0.6,45.0,41982.307692307695,8746.314102564103,3831.7208069280346,79.82751681100072
0.325,0.8,0.4,48.18968510422141,31983.0,9994.6875,2771.227930891558,86.60087284036119
0.325,0.6,0.6,49.684457789227416,36909.53846153846,10252.649572649572,3168.4274326031245,88.01187312786458
0.325,0.6,0.4,54.20424008529293,28968.07692307692,12070.03205128205,2325.4140261117,96.8922510879875
0.325,0.4,0.4,60.50379150343357,23858.92307692308,14911.826923076924,1749.8869312135894,109.36793320084934
0.35,3.0,3.0,13.262676008304846,165596.52490150518,1839.9613877945026,20910.433509642924,23.23381501071436
0.35,3.0,2.8,13.695206426775814,163078.2407068924,1941.4076274630045,20381.47952010861,24.263666095367387
0.35,3.0,2.6,14.138459846902142,160096.45310225006,2052.518629516026,19770.07832858344,25.346254267414665
0.35,2.8,2.8,14.173031623698508,160469.8280286781,2046.809030978037,19862.828143623257,25.335239979111293
0.35,3.0,2.4,14.589757475183662,156807.6359950445,2177.8838332645073,19113.52217045249,26.546558570072907
0.35,2.8,2.6,14.666055083851841,157397.09293855276,2162.0479799251752,19294.44234730256,26.503354872668357
0.35,3.0,2.2,15.0455615100185,152922.32798509,2317.004969471061,18360.471517760005,27.81889623903031
0.35,2.8,2.4,15.171668148157188,154102.73320998967,2293.195434672465,18656.493272040952,27.762638797679987
0.35,2.6,2.6,15.214413958603174,154491.41193595342,2285.3759162123292,18752.33972961942,27.740147529022806
0.35,3.0,2.0,15.501359566936994,148388.68783023115,2473.1447971705193,17494.898071662068,29.158163452770108
0.35,2.8,2.2,15.686227770169909,150363.90279643427,2440.9724479940623,17922.046801652075,29.09423182086376
0.35,2.6,2.4,15.781178507072331,151235.09654221562,2423.6393676637117,18143.90903495629,29.076777299609446
0.35,3.0,1.8,15.95157693759426,143125.6419924846,2650.474851712677,16525.834961589568,30.603398077017733
0.35,2.8,2.0,16.204873488444914,145861.8456072393,2604.6758144149867,17105.229352054077,30.54505241438228
0.35,2.6,2.2,16.36277217931466,147546.51407038694,2579.484511720052,17467.82167872297,30.53814978797722
0.35,3.0,1.6,16.389540334034788,136818.36988001654,2850.3827058336788,15430.941787070398,32.14779538973
0.35,2.4,2.4,16.416440373585466,148090.4883143599,2571.0154221243038,17587.602848401322,30.53403272291896
0.35,2.8,1.8,16.7213654139418,140550.02133178027,2788.6908994400846,16174.524329502163,32.092310177583656
0.35,3.0,1.4,16.80752146828809,129382.48847926267,3080.535439982445,14201.65911198512,33.81347407615505
0.35,2.6,2.0,16.954124700703453,143066.40232548793,2751.276967797845,16676.89321456015,32.070948489538736
0.35,2.4,2.2,17.074212172473526,144259.51086956525,2732.187705862977,16921.35551964951,32.04802181751801
0.35,3.0,1.2,17.19689003880293,120600.202879059,3350.0056355294173,12805.014100987675,35.56948361385464
0.35,2.8,1.6,17.227975230647665,134404.69073018938,3000.1047037988697,15131.006040697639,33.774567055128664
0.35,2.6,1.8,17.5484006137923,137814.27427186185,2944.7494502534582,15790.159065128491,33.739656122069434
0.35,3.0,1.0,17.5484006137923,110193.84615384617,3673.1282051282055,11247.847536674417,37.492825122248064
0.35,2.8,1.4,17.715472343667894,127182.3493989339,3244.4476887483142,13946.862228196667,35.578730173971095
0.35,2.4,2.0,17.74946346093209,139885.34333768918,2914.277986201858,16196.18273422651,33.742047362971896
0.35,2.2,2.2,17.818037345541306,140574.5830034957,2904.4335331300767,16331.107533917651,33.7419577147059
0.35,2.6,1.6,18.136772225207924,131763.19370936038,3167.3844641673168,14779.991858412757,35.52882658272297
0.35,2.8,1.2,18.173253921893558,118376.92307692306,3523.122710622711,12594.281426233354,37.48298043521832
0.35,2.4,1.8,18.434948822922014,134740.24037457875,3118.9870457078414,15345.211148134285,35.521322102162706
0.35,2.2,2.0,18.58966564543438,136235.362086972,3096.2582292493635,15636.53429998014,35.53757795450032
0.35,2.8,1.0,18.58966564543438,108179.23076923078,3863.5439560439563,11084.857358004492,39.58877627858747
0.35,2.6,1.4,18.708296808613483,124505.21812032029,3420.4730252835247,13632.876282400935,37.45295681978279
0.35,2.4,1.6,19.120798196476322,128731.56241269408,3352.384437830575,14391.293775091954,37.47732753930196
0.35,2.6,1.2,19.249975204623933,115947.69230769233,3716.272189349113,12347.122021259574,39.57410904249864
0.35,2.2,1.8,19.38180943104909,131269.58981612447,3314.888631720314,14845.796423778133,37.48938490853064
0.35,2.0,2.0,19.47122063449069,132091.12301155124,3302.2780752887797,15002.651398693251,37.50662849673313
0.35,2.6,1.0,19.747076187144614,105868.46153846152,4071.8639053254437,10882.73843881415,41.85668630313136
0.35,2.4,1.4,19.794203455088404,121587.69230769233,3618.6813186813188,13299.564585195449,39.582037455938845
0.35,2.2,1.6,20.18379677209278,125375.38461538462,3561.8006993007,13978.94346646098,39.71290757517325
0.35,2.0,1.8,20.387435900130946,127181.35892005725,3532.815525557146,14266.769784922457,39.62991606922905
0.35,2.4,1.2,20.43931757325825,113323.07692307694,3934.82905982906,12076.380464427264,41.93187661259466
0.35,2.2,1.4,20.980944414175745,118451.53846153848,3845.8291708291713,12920.719698882505,41.950388632735404
0.35,2.4,1.0,21.037511025421818,103504.61538461539,4312.6923076923085,10670.261674618218,44.45942364424257
0.35,2.0,1.6,21.327384083465386,121443.84615384616,3795.120192307693,13419.425760331065,41.935705501034576
0.35,1.8,1.8,21.44674152103804,122574.36458864654,3783.1594008841535,13593.123653370862,41.954085349910066
0.35,2.4,0.8,21.568129435647887,91564.61538461539,4768.990384615385,9028.15662378465,47.021649082211724
0.35,2.2,1.2,21.754146732684802,110313.07692307694,4178.5256410256425,11747.52125023869,44.49818655393441
0.35,2.0,1.4,22.27478931554221,114665.38461538462,4095.192307692309,12452.473581104528,44.473119932516184
0.35,2.2,1.0,22.479915805463506,100717.69230769233,4578.076923076923,10410.22956940999,47.31922531549996
0.35,1.8,1.6,22.54956392201365,116988.46153846155,4062.0993589743593,12818.583883873063,44.50897181900368
0.35,2.2,0.8,23.131147673094745,89113.84615384617,5063.286713286714,8836.933161682127,50.20984750955754
0.35,2.0,1.2,23.207062520880637,106880.0,4453.333333333333,11359.683984983769,47.332016604099046
0.35,1.8,1.4,23.67884501003002,110436.15384615387,4382.387057387058,11925.158864461455,47.32205898595817
0.35,1.6,1.6,23.84263602379236,111674.61538461539,4362.289663461539,12115.439478642129,47.325935463445816
0.35,2.0,1.0,24.094842552110705,97534.61538461539,4876.73076923077,10092.427615224427,50.46213807612214
0.35,1.8,1.2,24.8087480538268,102910.76923076923,4764.387464387464,10905.228489073177,50.48716893089435
0.35,2.0,0.8,24.90253602554341,86393.84615384616,5399.615384615385,8593.599355346283,53.70999597091428
0.35,1.6,1.4,25.19043704179875,105470.76923076923,4708.516483516483,11295.317797071724,50.42552587978448
0.35,1.8,1.0,25.90319999107772,93969.23076923077,5220.51282051282,9706.86083112004,53.927004617333566
0.35,1.6,1.2,26.56505117707799,98281.53846153848,5118.830128205129,10354.698084791899,53.930719191624476
0.35,1.4,1.4,26.797257587643,99742.30769230767,5088.893249607535,10561.956798319068,53.88753468530137
0.35,1.8,0.8,26.915678826210627,83247.69230769231,5781.089743589744,8296.826672894058,57.61685189509762
0.35,1.8,0.6,27.79130564477921,69713.76923076923,6454.978632478633,6593.284903213857,61.048934289017204
0.35,1.6,1.0,27.92354230053091,89793.07692307694,5612.067307692307,9245.423862479041,57.783899140494
0.35,1.4,1.2,28.472134424573003,92907.69230769233,5530.219780219782,9697.66324518687,57.724185983255175
0.35,1.6,0.8,29.20593224739942,79570.76923076923,6216.466346153847,7921.999668560528,61.89062241062913
0.35,1.4,1.0,30.16678998363456,84978.46153846152,6069.89010989011,8683.738447031497,62.02670319308211
0.35,1.6,0.6,30.336415617311182,66678.38461538462,6945.6650641025635,6319.682153756141,65.83002243495979
0.35,1.2,1.2,30.508958866202807,86712.3076923077,6021.688034188035,8930.241958258186,62.01556915457074
0.35,1.4,0.8,31.806100019378505,75377.69230769231,6730.151098901098,7461.526424729483,66.62077164937038
0.35,1.2,1.0,32.626737706531074,79347.69230769231,6612.307692307693,8011.872168028375,66.76560140023646
0.35,1.4,0.6,33.28618674564031,63232.461538461546,7527.673992673994,5980.699567178751,71.1988043711756
0.35,1.2,0.8,34.736481281257966,70571.30769230769,7351.177884615385,6908.1999076618295,71.96041570481073
0.35,1.0,1.0,35.26438968275465,72931.92307692308,7293.1923076923085,7219.3996633369015,72.19399663336904
0.35,1.2,0.6,36.69922520048989,59324.23076923077,8239.476495726496,5564.019061853693,77.27804252574573
0.35,1.0,0.8,37.9851672993556,65106.461538461546,8138.307692307693,6247.796698323161,78.09745872903952
0.35,1.2,0.4,38.32881810145589,44211.07692307694,9210.641025641027,3929.5037057860964,81.86466053721034
0.35,1.0,0.6,40.61285517607672,55011.23076923077,9168.53846153846,5060.231513017638,84.33719188362728
0.35,0.8,0.8,41.4729343089405,58633.923076923085,9161.550480769232,5440.886091812899,85.01384518457655
0.35,1.0,0.4,42.875988666635735,41231.53846153846,10307.884615384612,3614.8821281111964,90.37205320277988
0.35,0.8,0.6,45.0,50169.23076923077,10451.923076923078,4447.418876521285,92.65455992752676
0.35,0.8,0.4,48.18968510422141,38127.69230769231,11914.903846153848,3219.976039531848,100.62425123537024
0.35,0.6,0.6,49.684457789227416,43994.23076923077,12220.619658119658,3689.4384024310993,102.48440006753056
0.35,0.6,0.4,54.20424008529293,34435.84615384616,14348.26923076923,2719.0449857137805,113.2935410714075
0.35,0.4,0.4,60.50379150343357,28236.769230769234,17647.98076923077,2060.042270212847,128.75264188830295
0.375,3.0,3.0,13.262676008304846,229554.16022465532,2550.6017802739475,26072.56530726419,28.96951700807132
0.375,3.0,2.8,13.695206426775814,224246.1490179669,2669.5970121186538,25291.843804238306,30.109337862188454
0.375,3.0,2.6,14.138459846902142,218751.82844274509,2804.510621060834,24473.104473009604,31.37577496539693
0.375,2.8,2.8,14.173031623698508,218920.20147923176,2792.349508663671,24554.41588137884,31.31940801196281
0.375,3.0,2.4,14.589757475183662,212801.13200034128,2955.5712777825183,23574.773258436675,32.74274063671761
0.375,2.8,2.6,14.666055083851841,213516.66360566806,2932.921203374561,23760.510440788043,32.63806379229127
0.375,3.0,2.2,15.0455615100185,206144.69254141374,3123.4044324456627,22571.128201639298,34.198679093392876
0.375,2.8,2.4,15.171668148157188,207607.35379998077,3089.3951458330475,22897.63718786374,34.07386486289247
0.375,2.6,2.6,15.214413958603174,208089.74689606894,3078.2506937288313,23007.968652917334,34.03545658715582
0.375,3.0,2.0,15.501359566936994,198719.29705523138,3311.9882842538564,21475.39517346432,35.79232528910719
0.375,2.6,2.4,15.781178507072331,202108.70806897298,3238.9216036694393,22168.139235325147,35.525864159174915
0.375,3.0,1.8,15.95157693759426,190296.15384615387,3524.002849002849,20222.27486934557,37.44865716545476
0.375,2.8,2.0,16.204873488444914,193734.77404389734,3459.549536498167,20882.77364486957,37.29066722298138
0.375,2.6,2.2,16.36277217931466,195616.18018580505,3419.8632899616273,21276.331399210558,37.196383565053424
0.375,3.0,1.6,16.389540334034788,180943.84615384613,3769.6634615384614,18849.164351794843,39.26909239957259
0.375,2.4,2.4,16.416440373585466,196293.5836956898,3407.874716939059,21392.6782924258,37.1400664799059
0.375,2.8,1.8,16.7213654139418,185432.30769230766,3679.2124542124543,19689.324046775768,39.06611914042811
0.375,3.0,1.4,16.80752146828809,170170.76923076925,4051.6849816849817,17320.223901254183,41.23862833631947
0.375,2.6,2.0,16.954124700703453,188492.3076923077,3624.852071005917,20242.623769334652,38.92812263333586
0.375,2.4,2.2,17.074212172473526,189851.53846153847,3595.6730769230767,20535.6224825954,38.893224398854926
0.375,3.0,1.2,17.19689003880293,157910.0,4386.38888888889,15613.357257505237,43.37043682640343
0.375,2.8,1.6,17.227975230647665,176164.6153846154,3932.2458791208787,18366.857350395734,40.99744944284762
0.375,3.0,1.0,17.5484006137923,143903.07692307697,4796.769230769231,13711.49520756373,45.70498402521243
0.375,2.6,1.8,17.5484006137923,180407.6923076923,3854.8652202498356,19118.27322859671,40.85101117221519
0.375,2.8,1.4,17.715472343667894,165584.61538461538,4224.097331240188,16885.952290574183,43.07640890452597
0.375,2.4,2.0,17.74946346093209,182773.84615384613,3807.7884615384614,19568.21946453554,40.76712388444905
0.375,2.2,2.2,17.818037345541306,183633.84615384613,3794.0877304513674,19715.817315655328,40.735159743089525
0.375,2.6,1.6,18.136772225207924,171250.76923076925,4116.6050295858,17854.610650061844,42.919737139571744
0.375,2.8,1.2,18.173253921893558,153633.07692307697,4572.413003663004,15250.46955330734,45.38830224198613
0.375,2.4,1.8,18.434948822922014,174846.15384615387,4047.364672364673,18479.361569763285,42.7762999300076
0.375,2.8,1.0,18.58966564543438,139946.15384615384,4998.076923076923,13416.221256087843,47.915075914599456
0.375,2.2,2.0,18.58966564543438,176621.53846153847,4014.1258741258735,18805.078132398517,42.73881393726937
0.375,2.6,1.4,18.708296808613483,160890.00000000006,4420.054945054945,16436.75298782102,45.1559148017061
0.375,2.4,1.6,19.120798196476322,165860.76923076925,4319.290865384616,17277.131909793316,44.992531015086755
0.375,2.6,1.2,19.249975204623933,149184.61538461538,4781.558185404339,14868.255708466333,47.65466573226388
0.375,2.2,1.8,19.38180943104909,168844.61538461538,4263.752913752914,17790.797703033015,44.92625682584095
0.375,2.0,2.0,19.47122063449069,169923.84615384616,4248.096153846154,17959.553671448644,44.89888417862161
0.375,2.6,1.0,19.747076187144614,135830.0,5224.23076923077,13102.257064558426,50.39329640214779
0.375,2.4,1.4,19.794203455088404,155842.3076923077,4638.163919413921,15936.477371448698,47.42999217693065
0.375,2.2,1.6,20.18379677209278,160247.6923076923,4552.491258741258,16648.966483998698,47.29820023863267
0.375,2.0,1.8,20.387435900130946,162500.76923076925,4513.910256410257,17023.44260540709,47.287340570575246
0.375,2.4,1.2,20.43931757325825,144514.6153846154,5017.868589743591,14435.04379431671,50.12167984137747
0.375,2.2,1.4,20.980944414175745,150495.38461538462,4886.213786213786,15378.551409471831,49.930361719064386
0.375,2.4,1.0,21.037511025421818,131519.23076923078,5479.967948717949,12751.784870126266,53.13243695885944
0.375,2.0,1.6,21.327384083465386,154120.0,4816.25,15948.819887068943,49.84006214709046
0.375,1.8,1.8,21.44674152103804,155290.76923076922,4792.92497625831,16146.484137538626,49.83482758499576
0.375,2.4,0.8,21.568129435647887,116308.46153846152,6057.732371794872,10801.31207981396,56.256833749031045
0.375,2.2,1.2,21.754146732684802,139471.53846153847,5283.012820512821,13959.053607531914,52.875203058833
0.375,2.0,1.4,22.27478931554221,144610.0,5164.642857142857,14759.374527965909,52.71205188559254
0.375,2.2,1.0,22.479915805463506,126885.38461538461,5767.517482517483,12355.45228606624,56.16114675484654
0.375,1.8,1.6,22.54956392201365,147351.53846153847,5116.372863247863,15160.988345698805,52.64232064478751
0.375,2.2,0.8,23.131147673094745,112154.61538461538,6372.421328671328,10492.46786081087,59.61629466369812
0.375,2.0,1.2,23.207062520880637,133988.46153846153,5582.8525641025635,13421.000010434122,55.920833376808844
0.375,1.8,1.4,23.67884501003002,138171.53846153847,5482.997557997559,14049.862237039348,55.75342157555297
0.375,1.6,1.6,23.84263602379236,139633.07692307697,5454.417067307693,14268.128393739842,55.734876538046244
0.375,2.0,1.0,24.094842552110705,121826.92307692306,6091.346153846153,11901.929731035663,59.50964865517832
0.375,1.8,1.2,24.8087480538268,127937.6923076923,5923.041310541311,12802.563885160835,59.27112909796684
0.375,2.0,0.8,24.90253602554341,107626.15384615383,6726.634615384615,10127.166392257108,63.29478995160692
0.375,1.6,1.4,25.19043704179875,130960.0,5846.428571428571,13239.92502202868,59.10680813405661
0.375,1.8,1.0,25.90319999107772,116301.53846153848,6461.196581196582,11380.753772869819,63.226409849276784
0.375,1.6,1.2,26.56505117707799,121273.07692307695,6316.30608974359,12090.180303392512,62.969689080169324
0.375,1.4,1.4,26.797257587643,122930.0,6271.938775510205,12326.974903990413,62.892729101991904
0.375,1.8,0.8,26.915678826210627,102823.84615384617,7140.544871794872,9715.2135339828,67.46676065265835
0.375,1.8,0.6,27.79130564477921,85990.76923076923,7962.108262108261,7713.05988979443,71.41722120180027
0.375,1.6,1.0,27.92354230053091,110253.07692307694,6890.817307692309,10778.50438132841,67.36565238330256
0.375,1.4,1.2,28.472134424573003,113903.84615384616,6779.9908424908435,11283.239930054262,67.16214244079917
0.375,1.6,0.8,29.20593224739942,97454.61538461539,7613.641826923077,9225.842948526786,72.07689803536552
0.375,1.4,1.0,30.16678998363456,103450.76923076923,7389.340659340659,10071.71702343243,71.9408358816602
0.375,1.6,0.6,30.336415617311182,81441.53846153848,8483.49358974359,7351.534773159733,76.57848722041389
0.375,1.2,1.2,30.508958866202807,105564.61538461539,7330.876068376069,10343.65710490251,71.83095211737854
0.375,1.4,0.8,31.806100019378505,91433.07692307694,8163.667582417583,8647.149162023776,77.20668894664084
0.375,1.2,1.0,32.626737706531074,96028.46153846156,8002.371794871796,9263.367703769667,77.19473086474724
0.375,1.4,0.6,33.28618674564031,76492.53846153845,9106.254578754577,6921.469219518504,82.39844308950602
0.375,1.2,0.8,34.736481281257966,84944.61538461539,8848.397435897437,7981.4541633098825,83.14014753447795
0.375,1.0,1.0,35.26438968275465,87514.61538461539,8751.461538461539,8320.987576247111,83.20987576247111
0.375,1.2,0.6,36.69922520048989,71167.76923076923,9884.412393162394,6422.722524098394,89.20447950136659
0.375,1.0,0.8,37.9851672993556,77844.61538461539,9730.576923076924,7206.935132069379,90.08668915086723
0.375,1.2,0.4,38.32881810145589,53046.76923076924,11051.41025641026,4523.5525686412575,94.24067851335957
0.375,1.0,0.6,40.61285517607672,65627.69230769231,10937.948717948719,5838.8097088244995,97.313495147075
0.375,0.8,0.8,41.4729343089405,69758.07692307694,10899.699519230771,6282.524946362647,98.16445228691636
0.375,1.0,0.4,42.875988666635735,49091.307692307695,12272.826923076922,4165.117492201509,104.12793730503773
0.375,0.8,0.6,45.0,59576.38461538461,12411.746794871797,5145.110644316555,107.18980508992827
0.375,0.8,0.4,48.18968510422141,45144.84615384616,14107.764423076924,3724.039387657689,116.37623086430284
0.375,0.6,0.6,49.684457789227416,52068.38461538462,14463.440170940174,4284.258708645374,119.00718635126042
0.375,0.6,0.4,54.20424008529293,40567.230769230766,16903.01282051282,3163.3441267674943,131.80600528197894
0.375,0.4,0.4,60.50379150343357,33102.0,20688.75,2418.491976276313,151.1557485172696
0.4,3.0,3.0,13.262676008304846,306965.6542719273,3410.7294919103038,31763.609690211768,35.292899655790855
0.4,3.0,2.8,13.695206426775814,298755.3846153846,3556.6117216117214,30854.85514299672,36.73197040832942
0.4,3.0,2.6,14.138459846902142,289823.8461538462,3715.690335305721,29792.310457351818,38.19526981711771
0.4,2.8,2.8,14.173031623698508,289515.3846153846,3692.798273155417,29820.049598883917,38.03577754959683
0.4,3.0,2.4,14.589757475183662,279625.3846153846,3883.685897435898,28602.92598918248,39.726286096086774
0.4,2.8,2.6,14.666055083851841,281261.53846153844,3863.4826711749793,28854.094700617472,39.63474546788114
0.4,3.0,2.2,15.0455615100185,268988.4615384616,4075.582750582751,27318.258133105035,41.3913002016743
0.4,2.8,2.4,15.171668148157188,271137.6923076923,4034.787087912088,27703.760249034058,41.225833703919726
0.4,2.6,2.6,15.214413958603174,272184.6153846154,4026.3996358670925,27839.75325173092,41.18306694043035
0.4,3.0,2.0,15.501359566936994,257630.0,4293.833333333333,25917.245214312617,43.19540869052104
0.4,2.8,2.2,15.686227770169909,261210.0,4240.422077922079,26512.190885622636,43.03927091821856
0.4,2.6,2.4,15.781178507072331,262708.4615384616,4210.071499013807,26785.557861351812,42.925573495756105
0.4,3.0,1.8,15.95157693759426,245042.3076923077,4537.820512820514,24371.620954543843,45.132631397303406
0.4,2.8,2.0,16.204873488444914,249382.3076923077,4453.255494505495,25106.980626822733,44.83389397646917
0.4,2.6,2.2,16.36277217931466,252273.84615384613,4410.381925766542,25574.63894659757,44.710907249296454
0.4,3.0,1.6,16.389540334034788,231528.4615384616,4823.509615384616,22680.255931350133,47.25053319031278
0.4,2.4,2.4,16.416440373585466,253108.4615384616,4394.244123931624,25712.24089588273,44.639307110907524
0.4,2.8,1.8,16.7213654139418,237242.3076923077,4707.1886446886465,23621.890897294452,46.8688311454255
0.4,3.0,1.4,16.80752146828809,216719.23076923078,5159.981684981685,20803.89437148299,49.53308183686426
0.4,2.6,2.0,16.954124700703453,241371.53846153853,4641.760355029586,24278.91186827936,46.69021513130646
0.4,2.4,2.2,17.074212172473526,243417.6923076923,4610.183566433567,24600.56072645628,46.59197107283387
0.4,3.0,1.2,17.19689003880293,200285.38461538465,5563.482905982906,18765.08209204962,52.12522803347115
0.4,2.8,1.6,17.227975230647665,224078.4615384616,5001.751373626375,21998.129968501242,49.10296867969028
0.4,3.0,1.0,17.5484006137923,182206.9230769231,6073.5641025641025,16518.368809737312,55.061229365791036
0.4,2.6,1.8,17.5484006137923,229311.53846153853,4899.819197896122,22838.508269708815,48.80023134553166
0.4,2.8,1.4,17.715472343667894,209670.76923076925,5348.7441130298275,20206.437319083707,51.54703397725437
0.4,2.4,2.0,17.74946346093209,232456.9230769231,4842.852564102564,23353.705953820936,48.65355407046029
0.4,2.2,2.2,17.818037345541306,233416.15384615387,4822.647806738716,23502.77822418458,48.559459140877244
0.4,2.6,1.6,18.136772225207924,216253.0769230769,5198.3912721893485,21255.909288397794,51.09593578941777
0.4,2.8,1.2,18.173253921893558,193698.46153846156,5764.8351648351645,18237.83663518847,54.27927569996569
0.4,2.4,1.8,18.434948822922014,221025.38461538465,5116.328347578347,22009.50456985479,50.94792724503423
0.4,2.2,2.0,18.58966564543438,223388.46153846156,5077.0104895104905,22375.991396368398,50.85452590083727
0.4,2.8,1.0,18.58966564543438,175856.15384615384,6280.576923076923,16051.15764667626,57.325563023843785
0.4,2.6,1.4,18.708296808613483,202320.76923076925,5558.262890955199,19542.396898349067,53.68790356689304
0.4,2.4,1.6,19.120798196476322,208572.30769230766,5431.570512820514,20520.794294031235,53.43956847403968
